DEPT,TVD,ROP,gr,dtc,DTS,mss,sphi_wyllie
2971.8,2328.202,13.985,61.39,76.59,,2323.5020000000004,0.20558303886925797
2971.9,2328.2,13.872,60.48,76.52,,2323.5,0.20508833922261482
2972.0,2328.199,14.129,60.54,76.35,,2323.4990000000003,0.20388692579505296
2972.1,2328.197,14.755,60.62,76.17,,2323.4970000000003,0.2026148409893993
2972.2,2328.195,15.133,60.68,76.0,,2323.4950000000003,0.20141342756183744
2972.3,2328.193,15.309,60.88,75.85,,2323.4930000000004,0.20035335689045933
2972.4,2328.191,15.818,61.03,74.46,,2323.491,0.190530035335689
2972.5,2328.189,16.333,60.98,74.22,,2323.489,0.1888339222614841
2972.6,2328.187,16.427,60.99,73.57,,2323.487,0.18424028268551232
2972.7,2328.186,15.773,60.74,73.12,,2323.4860000000003,0.18106007067137814
2972.8,2328.184,15.323,60.67,72.8,,2323.4840000000004,0.17879858657243813
2972.9,2328.182,14.493,61.17,72.59,,2323.482,0.17731448763250887
2973.0,2328.18,12.095,60.99,72.75,,2323.48,0.1784452296819788
2973.1,2328.178,10.867,61.13,72.72,,2323.478,0.17823321554770316
2973.2,2328.176,10.265,61.14,73.32,,2323.476,0.1824734982332155
2973.3,2328.174,9.597,61.51,73.55,,2323.474,0.1840989399293286
2973.4,2328.172,8.881,61.71,74.4,,2323.472,0.19010600706713784
2973.5,2328.17,8.893,61.62,74.59,,2323.4700000000003,0.19144876325088342
2973.6,2328.168,9.535,61.67,75.17,,2323.4680000000003,0.19554770318021203
2973.7,2328.166,10.255,61.98,75.23,,2323.4660000000003,0.1959717314487633
2973.8,2328.164,11.024,61.97,75.23,,2323.4640000000004,0.1959717314487633
2973.9,2328.162,12.295,61.42,75.27,,2323.462,0.19625441696113072
2974.0,2328.16,14.506,61.5,75.26,,2323.46,0.19618374558303892
2974.1,2328.158,15.276,61.52,75.22,,2323.458,0.19590106007067137
2974.2,2328.156,15.633,61.14,75.18,,2323.456,0.19561837455830394
2974.3,2328.154,15.645,60.52,75.14,,2323.454,0.1953356890459364
2974.4,2328.152,15.481,59.56,75.06,,2323.452,0.19477031802120143
2974.5,2328.15,15.28,59.06,75.07,,2323.4500000000003,0.19484098939929323
2974.6,2328.148,14.98,58.34,75.04,,2323.4480000000003,0.1946289752650177
2974.7,2328.146,14.826,57.99,75.1,,2323.4460000000004,0.19505300353356886
2974.8,2328.144,14.396,57.29,75.13,,2323.444,0.1952650176678445
2974.9,2328.142,13.982,57.68,75.15,,2323.442,0.1954063604240283
2975.0,2328.14,13.807,57.74,75.17,,2323.44,0.19554770318021203
2975.1,2328.138,13.529,57.86,75.29,,2323.438,0.19639575971731454
2975.2,2328.136,12.836,58.32,75.31,,2323.436,0.19653710247349826
2975.3,2328.134,12.553,59.34,75.38,,2323.434,0.19703180212014132
2975.4,2328.132,12.273,59.76,75.46,,2323.4320000000002,0.1975971731448763
2975.5,2328.13,12.035,59.89,75.53,,2323.4300000000003,0.19809187279151944
2975.6,2328.128,12.037,59.84,75.37,,2323.4280000000003,0.1969611307420495
2975.7,2328.126,12.052,60.04,75.34,,2323.4260000000004,0.1967491166077739
2975.8,2328.124,12.632,59.79,75.32,,2323.424,0.19660777385159006
2975.9,2328.122,13.206,59.69,75.26,,2323.422,0.19618374558303892
2976.0,2328.12,13.81,60.49,75.18,,2323.42,0.19561837455830394
2976.1,2328.118,14.756,60.92,75.11,,2323.418,0.19512367491166077
