DEPT,CGXT,SMTU,gr,nprl,CLDC,DCOR,den,pe,dprl,GRGM,HVOL,AVOL,NPOR,NPRS,NPRD,DPOR,DPRS,DPRD,HDEN,CILS,CILM,CILD,res_ilm,res_ild,BIT,mss
2439.5,98.145372,2556.499756,220.419556,0.020946,6.03612,0.07741,2.412182,4.827821,0.08835,233.155783,0.000461,0.000205,0.013403,0.046953,0.011661,0.08835,0.055199,0.166352,2.558921,498.842914,21.014331,6.473178,47.907802,168.85676,6.125,2399.4855172413795
2439.525,98.189723,2555.999756,226.913992,0.026395,6.035377,0.079122,2.473574,4.864335,0.059863,237.946432,0.000462,0.000205,0.018472,0.05438,0.016947,0.059863,0.025676,0.140303,2.607634,490.5341,20.768898,7.910504,48.339089,146.241754,6.125,2399.509224137931
2439.55,98.317586,2554.249756,228.895215,0.033137,6.036663,0.078612,2.533271,4.915105,0.045677,244.223804,0.000462,0.000205,0.024763,0.063504,0.023475,0.045677,0.010975,0.127331,2.631892,480.658984,21.055433,9.73629,47.648086,117.431984,6.125,2399.5329310344828
2439.575,98.338541,2567.999756,225.555084,0.040383,6.040099,0.076002,2.585451,4.954034,0.037792,249.561148,0.000463,0.000206,0.031543,0.073241,0.03048,0.037792,0.002803,0.12012,2.645375,471.508612,21.556104,11.446033,46.465289,93.845435,6.125,2399.5566379310344
2439.6,98.308588,2579.749756,216.960587,0.047084,6.049187,0.071247,2.624988,4.971877,0.031991,252.438776,0.000465,0.000208,0.037833,0.082196,0.036949,0.031991,-0.00321,0.114815,2.655296,465.112622,22.075771,12.741204,45.337415,80.416487,6.125,2399.580344827586
2439.625,98.267651,2567.749756,206.056494,0.051847,6.063109,0.064881,2.650639,4.996163,0.023883,250.842361,0.000467,0.00021,0.042329,0.088536,0.041543,0.023883,-0.011613,0.107401,2.669161,463.127081,22.631343,13.437585,44.29793,74.728102,6.125,2399.604051724138
2439.65,98.175505,2559.499756,194.328583,0.053292,6.077882,0.057376,2.663742,4.999017,0.017979,246.143344,0.000469,0.000212,0.043735,0.090449,0.042935,0.017979,-0.017731,0.102002,2.679256,465.38363,23.340553,13.435556,43.051603,74.64104,6.125,2399.6277586206897
2439.675,98.229298,2560.749756,185.279535,0.050848,6.090208,0.0492,2.66747,4.968821,0.019949,239.661874,0.000471,0.000214,0.041508,0.087179,0.040575,0.019949,-0.015689,0.103804,2.675887,470.346393,23.791574,12.780602,42.222202,79.384485,6.125,2399.6514655172414
2439.7,98.180397,2560.499756,180.050906,0.045119,6.100284,0.040417,2.664383,4.931785,0.025613,231.249841,0.000472,0.000216,0.036206,0.079514,0.035043,0.025613,-0.009819,0.108983,2.666201,475.984741,23.577624,11.647174,42.74698,89.597217,6.125,2399.675172413793
2439.725,98.158186,2559.249756,178.421915,0.03758,6.109375,0.031527,2.657719,4.890188,0.030962,221.825681,0.000473,0.000217,0.029201,0.069409,0.027759,0.030962,-0.004276,0.113874,2.657055,481.312512,22.737989,10.139223,44.730051,107.69877,6.125,2399.6988793103446
2439.75,98.192953,2558.749756,177.74202,0.02985,6.115738,0.023223,2.650631,4.865557,0.031089,213.714178,0.000474,0.000218,0.022007,0.059011,0.020284,0.031089,-0.004144,0.113991,2.656837,485.161731,21.602767,8.409116,47.178035,136.056125,6.125,2399.7225862068967
2439.775,98.10556,2559.499756,177.085153,0.023207,6.118636,0.016145,2.645613,4.874578,0.028153,208.130313,0.000474,0.000218,0.01582,0.050021,0.013851,0.028153,-0.007187,0.111306,2.661859,486.708521,20.801752,6.677633,48.682644,174.880759,6.125,2399.7462931034484
2439.8,98.153558,2559.249756,175.441016,0.018399,6.119582,0.010751,2.64409,4.94894,0.025903,203.657239,0.000474,0.000218,0.011341,0.043456,0.009185,0.025903,-0.009518,0.109249,2.665705,485.614844,20.976455,5.17585,48.381408,223.698987,6.125,2399.77
2439.825,98.258928,2558.749756,172.667642,0.015503,6.120147,0.007215,2.646473,5.04941,0.022738,200.829904,0.000475,0.000218,0.008644,0.039465,0.006368,0.022738,-0.012799,0.106354,2.671118,481.453363,22.055201,4.023397,46.345587,279.222864,6.125,2399.7937068965516
2439.85,98.206218,2560.249756,169.62814,0.013959,6.120773,0.005396,2.652226,5.158364,0.019014,199.060034,0.000475,0.000218,0.007208,0.037322,0.004864,0.019014,-0.016658,0.102949,2.677486,474.083179,23.586734,3.281868,43.201579,325.049255,6.125,2399.8174137931032
2439.875,98.248672,2561.249756,165.625839,0.013054,6.12166,0.004269,2.65851,5.233743,0.015834,197.442267,0.000475,0.000218,0.006368,0.03606,0.003981,0.015834,-0.019954,0.100041,2.682924,464.989539,25.013243,2.930146,40.28519,350.024854,6.125,2399.8411206896553
2439.9,98.202962,2561.999756,159.243347,0.012458,6.123176,0.002832,2.662365,5.280414,0.014009,191.888351,0.000475,0.000219,0.005817,0.035228,0.0034,0.014009,-0.021846,0.098372,2.686045,455.506183,25.820242,2.925377,38.770763,350.593524,6.125,2399.864827586207
2439.925,98.173087,2563.249756,151.528479,0.012174,6.125292,0.000323,2.661503,5.259681,0.017088,185.28392,0.000475,0.000219,0.005558,0.034831,0.003123,0.017088,-0.018655,0.101187,2.68078,446.670355,25.928397,3.220675,38.574657,327.787109,6.125,2399.8885344827586
2439.95,98.226207,2562.999756,144.499658,0.012081,6.12734,-0.002978,2.656529,5.196054,0.025706,180.790805,0.000476,0.000219,0.005476,0.0347,0.003031,0.025706,-0.009723,0.109068,2.666043,439.031873,25.539798,3.71927,39.196497,287.766876,6.125,2399.91224137931
2439.975,98.223627,2560.249756,139.510516,0.012004,6.128557,-0.006454,2.649104,5.131357,0.037405,179.973715,0.000476,0.000219,0.005408,0.034593,0.002956,0.037405,0.002402,0.119766,2.646037,432.430237,24.569161,4.291269,40.979276,246.302875,6.125,2399.935948275862
2440.0,98.17431,2557.249756,137.158585,0.01206,6.128921,-0.009044,2.642154,5.10843,0.040414,182.175058,0.000476,0.000219,0.005463,0.034672,0.003012,0.040414,0.00552,0.122517,2.640893,426.196448,23.055196,4.841078,44.183104,213.128284,6.125,2399.959655172414
2440.025,98.23418,2556.249756,138.357556,0.012507,6.128954,-0.010032,2.637792,5.114106,0.038868,188.818106,0.000476,0.000219,0.005881,0.035296,0.003447,0.038868,0.003917,0.121104,2.643536,420.882208,21.327876,5.253337,48.113887,192.504352,6.125,2399.9833620689656
2440.05,98.243074,2555.499756,141.675668,0.013296,6.128954,-0.00916,2.636973,5.15886,0.033039,196.448212,0.000476,0.000219,0.006619,0.0364,0.004218,0.033039,-0.002123,0.115774,2.653504,416.762939,19.755038,5.472186,51.647722,183.321869,6.125,2400.007068965517
2440.075,98.14041,2555.749756,144.23158,0.014211,6.128954,-0.007199,2.637566,5.228316,0.030273,201.507816,0.000476,0.000219,0.007471,0.037677,0.005111,0.030273,-0.00499,0.113244,2.658234,413.904858,18.627041,5.560259,54.146219,180.00867,6.125,2400.030775862069
2440.1,98.199118,2557.749756,146.089395,0.015093,6.128954,-0.005092,2.636995,5.290777,0.024773,201.716248,0.000476,0.000219,0.008292,0.038909,0.005972,0.024773,-0.010689,0.108215,2.667637,412.051306,18.174757,5.54641,55.188392,180.443115,6.125,2400.0544827586205
2440.125,98.196559,2559.499756,148.181888,0.015855,6.128141,-0.003397,2.633982,5.318173,0.025847,200.923077,0.000476,0.000219,0.008998,0.039971,0.006715,0.025847,-0.009576,0.109197,2.665801,411.235419,18.379243,5.485061,54.569126,182.44317,6.125,2400.0781896551725
2440.15,98.162315,2558.499756,152.822766,0.016461,6.125939,-0.002361,2.628261,5.284605,0.031357,201.288425,0.000475,0.000219,0.009558,0.040816,0.007306,0.031357,-0.003867,0.114235,2.65638,410.962909,19.058189,5.490794,52.63973,182.327615,6.125,2400.101896551724
2440.175,98.133437,2557.499756,160.400018,0.016967,6.12292,-0.001831,2.620683,5.203203,0.039018,205.298987,0.000475,0.000218,0.010023,0.04152,0.007799,0.039018,0.004073,0.121241,2.64328,411.039288,20.153013,5.714259,49.964928,176.495544,6.125,2400.125603448276
2440.2,98.09081,2558.999756,172.067667,0.017433,6.120547,-0.001221,2.613342,5.073267,0.047559,212.329239,0.000474,0.000218,0.010451,0.042167,0.008253,0.047559,0.012925,0.129051,2.628674,410.975885,21.625251,6.271423,46.930187,164.352902,6.125,2400.1493103448274
2440.225,98.103384,2560.749756,185.745059,0.017844,6.119614,0.000172,2.608741,4.910491,0.057751,223.022177,0.000474,0.000218,0.010831,0.042738,0.008654,0.057751,0.023487,0.138371,2.611246,411.035162,23.292273,7.068444,43.7689,148.416132,6.125,2400.173017241379
2440.25,98.14026,2560.499756,199.521371,0.018178,6.11947,0.002095,2.606476,4.727229,0.070236,234.191937,0.000474,0.000218,0.011139,0.043201,0.008979,0.070236,0.036426,0.149788,2.589896,411.416864,24.909483,7.953321,40.755112,131.663634,6.125,2400.196724137931
2440.275,98.158122,2559.999756,210.511136,0.018439,6.119439,0.004089,2.60538,4.557048,0.077172,243.645944,0.000474,0.000218,0.011381,0.043563,0.009234,0.077172,0.043615,0.156131,2.578036,411.856195,26.207124,8.799848,38.395605,116.809193,6.125,2400.2204310344828
2440.3,98.217653,2559.249756,217.630371,0.01866,6.11935,0.005564,2.603764,4.431349,0.085308,249.325644,0.000474,0.000218,0.011587,0.04387,0.009449,0.085308,0.052046,0.16357,2.564124,412.179614,26.842315,9.495575,37.302052,106.249809,6.125,2400.244137931035
2440.325,98.23343,2558.749756,220.655927,0.018966,6.11929,0.006303,2.601067,4.372328,0.092735,250.740515,0.000474,0.000218,0.011873,0.044294,0.009747,0.092735,0.059743,0.170362,2.551424,412.835901,26.78103,9.962213,37.373901,100.589049,6.125,2400.267844827586
2440.35,98.268724,2544.499756,219.851361,0.0195,6.119283,0.005985,2.596315,4.371962,0.096083,248.677402,0.000474,0.000218,0.01237,0.045032,0.010266,0.096083,0.063213,0.173423,2.545699,413.787524,26.132613,10.332696,38.358498,97.034402,6.125,2400.2915517241377
2440.375,98.195874,2537.249756,216.500003,0.020274,6.119283,0.005139,2.590995,4.446808,0.093323,243.958099,0.000474,0.000218,0.013093,0.046101,0.01102,0.093323,0.060353,0.1709,2.550417,415.007379,24.863603,10.817454,40.595666,93.032158,6.125,2400.3152586206897
2440.4,98.213408,2548.499756,212.253552,0.021141,6.119353,0.004353,2.586981,4.576808,0.088337,239.039569,0.000474,0.000218,0.013903,0.0473,0.011864,0.088337,0.055186,0.16634,2.558943,416.32674,23.056271,11.551439,44.402465,87.679279,6.125,2400.3389655172414
2440.425,98.232097,2553.499756,209.041873,0.021958,6.119503,0.003967,2.58553,4.728947,0.080982,234.696072,0.000474,0.000218,0.014666,0.048427,0.012659,0.080982,0.047564,0.159615,2.57152,417.564258,21.005474,12.579903,49.323795,81.073921,6.125,2400.3626724137935
2440.45,98.295107,2553.249756,205.387918,0.022624,6.119633,0.003878,2.586575,4.868622,0.068456,229.906836,0.000474,0.000218,0.015288,0.049346,0.013307,0.068456,0.034581,0.14816,2.592941,418.855237,18.979008,13.835462,54.410901,74.022632,6.125,2400.3863793103446
2440.475,98.233099,2553.749756,200.980078,0.023095,6.119709,0.004222,2.590574,4.98386,0.056094,223.737253,0.000474,0.000218,0.015727,0.049994,0.013765,0.056094,0.021771,0.136856,2.614079,420.341278,17.323132,15.293926,58.672433,66.977205,6.125,2400.4100862068963
2440.5,98.122388,2551.499756,196.657083,0.02345,6.119732,0.00477,2.596821,5.05685,0.053633,217.401898,0.000474,0.000218,0.016059,0.050483,0.01411,0.053633,0.01922,0.134606,2.618288,421.08913,16.383234,16.97613,61.290504,60.30472,6.125,2400.4337931034484
2440.525,98.117506,2551.499756,192.72865,0.023876,6.119709,0.005001,2.603594,5.095865,0.0564,210.90686,0.000474,0.000218,0.016457,0.051067,0.014524,0.0564,0.022087,0.137136,2.613556,421.057062,16.167157,18.552708,61.933205,54.892342,6.125,2400.4575
2440.55,98.242561,2555.499756,187.692847,0.024462,6.119661,0.004678,2.60983,5.113078,0.057157,204.691522,0.000474,0.000218,0.017004,0.051872,0.015094,0.057157,0.022871,0.137828,2.612262,420.640234,16.504094,19.757549,60.727751,51.148457,6.125,2400.481206896552
2440.575,98.322395,2557.499756,182.241354,0.025134,6.119569,0.003848,2.615137,5.124486,0.057733,199.298077,0.000474,0.000218,0.017631,0.052793,0.015746,0.057733,0.023468,0.138354,2.611277,419.631335,17.270872,20.548949,58.206548,48.869097,6.125,2400.5049137931032
2440.6,98.303275,2557.499756,176.719852,0.025739,6.119511,0.002548,2.618996,5.13676,0.058266,193.39509,0.000474,0.000218,0.018196,0.053622,0.016334,0.058266,0.024021,0.138842,2.610366,417.935669,18.535474,20.857718,54.708945,48.01463,6.125,2400.528620689655
2440.625,98.184068,2558.249756,170.124057,0.026014,6.11946,0.000861,2.621106,5.137279,0.059266,185.320621,0.000474,0.000218,0.018452,0.053998,0.016601,0.059266,0.025058,0.139757,2.608655,416.770258,20.002343,20.609572,50.982526,48.602599,6.125,2400.552327586207
2440.65,98.239491,2557.249756,162.587619,0.025599,6.119444,-0.000659,2.622882,5.126729,0.058326,175.410397,0.000474,0.000218,0.018065,0.053427,0.016197,0.058326,0.024083,0.138897,2.610263,416.566229,21.453946,20.078687,47.411164,49.911917,6.125,2400.5760344827586
2440.675,98.206081,2550.249756,155.546408,0.024255,6.11948,-0.001626,2.6255,5.110553,0.057671,167.166983,0.000474,0.000218,0.016811,0.051574,0.01489,0.057671,0.023405,0.138298,2.611382,416.921271,22.770539,19.487924,44.319231,51.425151,6.125,2400.5997413793107
2440.7,98.215887,2536.499756,151.437064,0.02209,6.119547,-0.002045,2.629108,5.105695,0.052465,164.133133,0.000474,0.000218,0.01479,0.048585,0.012783,0.052465,0.018009,0.133537,2.620285,417.737372,23.739711,18.916374,42.220708,52.956114,6.125,2400.623448275862
2440.725,98.261853,2529.249756,150.577728,0.019573,6.119566,-0.002485,2.632362,5.102356,0.041541,167.457495,0.000474,0.000218,0.012441,0.045106,0.010333,0.041541,0.006688,0.123548,2.638965,418.890424,24.142411,18.462352,41.423354,54.228958,6.125,2400.6471551724135
2440.75,98.259097,2541.499756,153.259439,0.017242,6.119577,-0.003179,2.634815,5.0857,0.031804,175.635904,0.000474,0.000218,0.010266,0.041881,0.008064,0.031804,-0.003403,0.114644,2.655615,420.134937,24.241386,18.153613,41.252704,55.118836,6.125,2400.6708620689656
2440.775,98.281554,2551.499756,158.03732,0.015374,6.119547,-0.004543,2.635283,5.067444,0.029411,184.56073,0.000474,0.000218,0.008522,0.039291,0.006244,0.029411,-0.005883,0.112456,2.659707,421.475208,24.35499,17.93895,41.062843,55.756248,6.125,2400.694568965517
2440.8,98.256102,2565.999756,163.926334,0.013974,6.119512,-0.006495,2.633891,5.045223,0.032924,191.251462,0.000474,0.000218,0.007215,0.037344,0.004879,0.032924,-0.002243,0.115668,2.653701,422.744153,24.513416,17.823571,40.80148,56.108446,6.125,2400.7182758620693
2440.825,98.217268,2574.999756,169.650195,0.01292,6.11946,-0.008826,2.631208,5.007111,0.039316,195.762213,0.000474,0.000218,0.006232,0.035872,0.00385,0.039316,0.004382,0.121514,2.64277,423.616669,24.747552,17.860603,40.421046,55.995567,6.125,2400.7419827586205
2440.85,98.193677,2573.499756,176.126157,0.01203,6.119399,-0.010651,2.629616,4.98258,0.04382,199.753964,0.000474,0.000218,0.005402,0.034625,0.002981,0.04382,0.009049,0.125632,2.635069,424.074921,25.168471,17.995808,39.771055,55.582576,6.125,2400.7656896551725
2440.875,98.24581,2558.999756,181.809946,0.011082,6.119375,-0.011605,2.629867,4.989333,0.046087,203.466623,0.000474,0.000218,0.004517,0.033294,0.002054,0.046087,0.011399,0.127705,2.631191,424.049847,25.957954,18.13989,38.634891,55.148104,6.125,2400.789396551724
2440.9,98.234674,2549.999756,184.82413,0.010009,6.119349,-0.011373,2.632678,5.017798,0.045794,205.796759,0.000474,0.000218,0.003517,0.031788,0.001006,0.045794,0.011096,0.127438,2.631692,423.314044,27.300331,18.315072,36.923457,54.620422,6.125,2400.813103448276
2440.925,98.176646,2550.749756,182.91546,0.009032,6.11933,-0.010261,2.637184,5.05168,0.04524,206.14614,0.000474,0.000218,0.002606,0.030416,5.1e-05,0.04524,0.010521,0.12693,2.63264,422.096582,28.879557,18.461302,35.005421,54.176302,6.125,2400.836810344828
2440.95,98.218723,2552.749756,177.792953,0.008398,6.119305,-0.00857,2.642602,5.123654,0.039404,202.267276,0.000474,0.000218,0.002015,0.029524,-0.000569,0.039404,0.004473,0.121594,2.642619,420.648407,30.419882,18.429315,33.169628,54.276235,6.125,2400.860517241379
2440.975,98.252939,2555.249756,170.85051,0.00807,6.119286,-0.006943,2.647281,5.213802,0.034516,194.726639,0.000474,0.000218,0.001709,0.029062,-0.000889,0.034516,-0.000592,0.117125,2.650977,418.906702,31.74996,18.152184,31.642457,55.169335,6.125,2400.884224137931
2441.0,98.151271,2583.999756,163.328558,0.007906,6.119283,-0.005735,2.650576,5.281397,0.028895,184.720459,0.000474,0.000218,0.001556,0.02883,-0.00105,0.028895,-0.006418,0.111984,2.66059,416.871887,32.661694,17.671795,30.651304,56.77326,6.125,2400.9079310344828
2441.025,98.125571,2601.749756,155.428329,0.007903,6.119283,-0.005237,2.651673,5.301315,0.027272,176.264749,0.000474,0.000218,0.001553,0.028826,-0.001053,0.027272,-0.0081,0.1105,2.663364,414.837762,32.953752,17.070224,30.346104,58.831621,6.125,2400.9316379310344
2441.05,98.263225,2580.999756,149.145419,0.008101,6.119283,-0.005553,2.650134,5.292827,0.02828,169.074539,0.000474,0.000218,0.001738,0.029106,-0.000859,0.02828,-0.007055,0.111422,2.661641,412.922467,32.925449,16.479634,30.372435,60.884056,6.125,2400.9553448275865
2441.075,98.2789,2554.749756,143.89451,0.008441,6.119283,-0.006658,2.6459,5.251897,0.035985,163.62294,0.000474,0.000218,0.002054,0.029584,-0.000527,0.035985,0.00093,0.118468,2.648465,411.034741,32.821519,15.979538,30.468908,62.681236,6.125,2400.9790517241377
2441.1,98.281886,2545.499756,136.830276,0.008822,6.119283,-0.008104,2.640289,5.182503,0.046494,158.671133,0.000474,0.000218,0.00241,0.030121,-0.000154,0.046494,0.011821,0.128077,2.630496,409.165686,32.685149,15.612389,30.596201,64.087592,6.125,2401.0027586206897
2441.125,98.306116,2543.499756,128.110388,0.009156,6.119283,-0.00937,2.634815,5.13874,0.051302,154.282614,0.000474,0.000218,0.002721,0.030592,0.000173,0.051302,0.016804,0.132474,2.622273,406.409991,32.607121,15.350285,30.669349,65.173325,6.125,2401.0264655172414
2441.15,98.200603,2540.999756,120.347855,0.009322,6.119283,-0.009844,2.631357,5.122975,0.048925,149.754391,0.000474,0.000218,0.002876,0.030825,0.000335,0.048925,0.014341,0.130301,2.626338,401.666687,32.630678,15.14338,30.64824,66.074777,6.125,2401.050172413793
2441.175,98.181606,2540.749756,115.809668,0.009231,6.119283,-0.009212,2.631009,5.117698,0.044566,146.713153,0.000474,0.000218,0.002791,0.030697,0.000246,0.044566,0.009823,0.126314,2.633792,395.505829,32.822286,14.922961,30.475584,67.056833,6.125,2401.073879310345
2441.2,98.245769,2558.499756,113.170229,0.008911,6.119283,-0.007449,2.634058,5.118085,0.03905,144.629172,0.000474,0.000218,0.002493,0.030247,-6.7e-05,0.03905,0.004106,0.12127,2.643225,387.953314,33.324034,14.685531,30.039322,68.132437,6.125,2401.0975862068963
2441.225,98.220125,2570.749756,112.151483,0.008456,6.119283,-0.005163,2.63895,5.145543,0.03163,142.065076,0.000474,0.000218,0.002069,0.029605,-0.000512,0.03163,-0.003583,0.114485,2.655912,377.353369,33.920599,14.50378,29.519065,68.967152,6.125,2401.1212931034484
2441.25,98.242805,2573.499756,111.587086,0.007972,6.119283,-0.002994,2.643987,5.170499,0.032746,138.757864,0.000474,0.000218,0.001618,0.028923,-0.000986,0.032746,-0.002427,0.115506,2.654005,361.758093,34.421168,14.387252,29.077999,69.514095,6.125,2401.145
2441.275,98.303706,2575.749756,110.170123,0.007591,6.119306,-0.001656,2.647122,5.180023,0.03792,135.788492,0.000474,0.000218,0.001264,0.028386,-0.001358,0.03792,0.002935,0.120237,2.645157,344.92912,34.794033,14.310414,28.752722,69.882423,6.125,2401.1687068965516
2441.3,98.34942,2560.499756,106.909416,0.007375,6.11972,-0.001353,2.64763,5.180647,0.043775,133.458038,0.000474,0.000218,0.001064,0.028081,-0.00157,0.043775,0.009004,0.125591,2.635144,329.40625,34.955246,14.316158,28.613824,69.856465,6.125,2401.1924137931037
2441.325,98.263156,2550.749756,101.851999,0.007248,6.120535,-0.001855,2.645994,5.175325,0.045063,131.221024,0.000475,0.000218,0.000948,0.027902,-0.001694,0.045063,0.010338,0.126769,2.632942,315.828333,34.809669,14.465857,28.731455,69.164485,6.125,2401.216120689655
2441.35,98.220531,2552.749756,96.028331,0.007144,6.121512,-0.002429,2.644032,5.15488,0.047067,128.912964,0.000475,0.000218,0.000852,0.027754,-0.001796,0.047067,0.012415,0.128601,2.629515,306.079266,34.545001,14.810576,28.951033,67.677521,6.125,2401.239827586207
2441.375,98.227682,2553.749756,89.846861,0.007127,6.122166,-0.002602,2.642777,5.142471,0.050624,126.761507,0.000475,0.000218,0.00084,0.027731,-0.001812,0.050624,0.016101,0.131854,2.623433,302.518329,34.193873,15.37553,29.254939,65.375421,6.125,2401.2635344827586
2441.4,98.226221,2552.999756,84.184401,0.0073,6.122681,-0.002127,2.642845,5.154186,0.047725,124.299757,0.000475,0.000218,0.001004,0.027975,-0.001643,0.047725,0.013096,0.129203,2.628391,302.400073,33.750401,16.195372,29.645274,62.253786,6.125,2401.28724137931
2441.425,98.294377,2553.999756,78.970392,0.007641,6.123524,-0.001104,2.643972,5.17094,0.038199,121.117055,0.000475,0.000219,0.001323,0.028455,-0.00131,0.038199,0.003225,0.120492,2.644679,302.461761,33.372294,17.08856,29.980434,58.993546,6.125,2401.3109482758623
2441.45,98.326183,2554.249756,74.74272,0.008069,6.124529,7.4e-05,2.645088,5.150326,0.029775,117.80583,0.000475,0.000219,0.001725,0.02906,-0.00089,0.029775,-0.005506,0.112789,2.659085,301.765479,33.158424,17.89559,30.168703,56.168864,6.125,2401.3346551724135
2441.475,98.279845,2551.499756,72.07045,0.008579,6.124917,0.000779,2.644438,5.108185,0.025965,115.538109,0.000475,0.000219,0.0022,0.029779,-0.000392,0.025965,-0.009454,0.109305,2.6656,300.040955,33.074317,18.527324,30.241876,54.096021,6.125,2401.3583620689656
2441.5,98.288428,2549.999756,71.344484,0.009138,6.124312,0.000644,2.641129,5.064129,0.027852,114.596873,0.000475,0.000219,0.002721,0.030566,0.000155,0.027852,-0.007499,0.111031,2.662373,297.124841,33.129607,18.955339,30.190678,52.786884,6.125,2401.382068965517
2441.525,98.343877,2562.749756,72.0129,0.009671,6.123218,-0.000154,2.635853,5.04293,0.030187,113.432491,0.000475,0.000218,0.003216,0.031317,0.000676,0.030187,-0.005079,0.113165,2.658381,292.399432,33.249097,19.159626,30.080415,52.196671,6.125,2401.405775862069
2441.55,98.314415,2571.249756,73.014166,0.010159,6.122426,-0.00113,2.630007,5.052112,0.033272,110.339677,0.000475,0.000218,0.003669,0.032003,0.001153,0.033272,-0.001881,0.115987,2.653104,285.033545,33.382371,19.271376,29.957951,51.894136,6.125,2401.429482758621
2441.575,98.313937,2571.249756,73.476744,0.010666,6.122079,-0.001667,2.625173,5.08517,0.039959,107.292627,0.000475,0.000218,0.004141,0.032716,0.001649,0.039959,0.005048,0.122101,2.641671,276.867444,33.580327,19.376204,29.785406,51.613126,6.125,2401.453189655172
2441.6,98.260374,2571.999756,72.349962,0.01121,6.12191,-0.001424,2.622337,5.131153,0.045819,105.787669,0.000475,0.000218,0.004647,0.03348,0.002181,0.045819,0.011121,0.12746,2.63165,269.329858,34.086928,19.464072,29.374181,51.379618,6.125,2401.476896551724
2441.625,98.290514,2571.749756,70.908266,0.011652,6.12182,-7.3e-05,2.622604,5.169262,0.053822,105.388799,0.000475,0.000218,0.005059,0.0341,0.002613,0.053822,0.019416,0.134779,2.617964,263.017145,34.846365,19.557906,28.765818,51.132544,6.125,2401.500603448276
2441.65,98.338896,2570.499756,69.897887,0.011807,6.12177,0.002182,2.625496,5.192471,0.060207,105.755264,0.000475,0.000218,0.005203,0.034317,0.002764,0.060207,0.026033,0.140617,2.607046,258.36311,35.717707,19.658422,28.067655,50.871286,6.125,2401.5243103448274
2441.675,98.334348,2569.999756,70.069362,0.011624,6.121841,0.00484,2.629665,5.1954,0.061525,107.030156,0.000475,0.000218,0.005032,0.03406,0.002585,0.061525,0.027398,0.141822,2.604793,256.658618,36.539585,19.735199,27.408343,50.67321,6.125,2401.5480172413795
2441.7,98.319257,2572.249756,70.471594,0.011175,6.121869,0.007058,2.632983,5.18389,0.057139,108.388533,0.000475,0.000218,0.004613,0.033429,0.002146,0.057139,0.022853,0.137812,2.612292,256.879529,37.154689,19.82612,26.925252,50.442049,6.125,2401.5717241379307
2441.725,98.327966,2574.499756,71.908775,0.010563,6.121817,0.008321,2.634434,5.150263,0.052255,109.245509,0.000475,0.000218,0.004042,0.03257,0.001548,0.052255,0.017791,0.133345,2.620645,258.226501,37.448799,19.966939,26.703983,50.089404,6.125,2401.5954310344828
2441.75,98.374812,2575.749756,75.835081,0.009979,6.121596,0.008235,2.63309,5.131293,0.051906,110.446753,0.000475,0.000218,0.003497,0.031749,0.000977,0.051906,0.017429,0.133026,2.621241,260.612823,37.661699,20.147805,26.555656,49.645054,6.125,2401.6191379310344
2441.775,98.283664,2577.749756,82.265199,0.009654,6.121362,0.006646,2.628646,5.130427,0.058837,113.820909,0.000475,0.000218,0.003194,0.031293,0.00066,0.058837,0.024613,0.139364,2.609388,263.813806,37.899394,20.375674,26.392399,49.099992,6.125,2401.6428448275865
2441.8,98.332947,2577.999756,89.086313,0.009676,6.121335,0.003884,2.622183,5.14174,0.066058,117.781503,0.000475,0.000218,0.003214,0.031324,0.000681,0.066058,0.032096,0.145967,2.597041,267.170062,38.152579,20.712,26.21737,48.317501,6.125,2401.666551724138
2441.825,98.354048,2577.499756,95.035434,0.00989,6.121491,0.000856,2.616331,5.145115,0.067503,121.796472,0.000475,0.000218,0.003414,0.031626,0.000891,0.067503,0.033594,0.147289,2.59457,270.350757,38.392754,21.059176,26.050428,47.52121,6.125,2401.6902586206893
2441.85,98.33508,2578.249756,100.485892,0.010077,6.121666,-0.0016,2.613056,5.148923,0.060981,124.839384,0.000475,0.000218,0.003588,0.031888,0.001073,0.060981,0.026835,0.141325,2.605722,273.13479,38.564893,21.340239,25.931462,46.884481,6.125,2401.7139655172414
2441.875,98.343765,2580.249756,104.297363,0.01018,6.121731,-0.003295,2.612513,5.124736,0.057384,127.369696,0.000475,0.000218,0.003684,0.032033,0.001174,0.057384,0.023107,0.138036,2.611873,275.63457,38.580227,21.536801,25.920354,46.442999,6.125,2401.737672413793
2441.9,98.331094,2581.999756,105.921028,0.010141,6.121555,-0.004214,2.614304,5.085332,0.057622,129.094199,0.000475,0.000218,0.003648,0.031978,0.001136,0.057622,0.023353,0.138253,2.611467,277.869104,38.492773,21.631487,25.979219,46.232244,6.125,2401.761379310345
2441.925,98.327036,2583.249756,106.662447,0.009824,6.121367,-0.004623,2.617554,5.038856,0.055916,130.869293,0.000475,0.000218,0.003352,0.031531,0.000825,0.055916,0.021586,0.136694,2.614383,280.046985,38.437903,21.616277,26.016147,46.263127,6.125,2401.7850862068967
2441.95,98.29205,2585.249756,109.387587,0.00923,6.121336,-0.004902,2.621113,5.031132,0.045597,133.090207,0.000475,0.000218,0.002798,0.030694,0.000245,0.045597,0.010892,0.127257,2.632029,282.283459,38.450481,21.576232,26.007701,46.348399,6.125,2401.808793103448
